rCut Vs Percentages	Au38_Au38_original_Au38_twist_z_axis_30_degrees_rCut_2.884_4.0786-0.0005_CNA_tolerance_0
3.509	66.6666666667
3.5095	66.6666666667
3.51	66.6666666667
3.5105	66.6666666667
3.511	66.6666666667
3.5115	66.6666666667
3.512	66.6666666667
3.5125	66.6666666667
3.513	66.6666666667
3.5135	66.6666666667
3.514	66.6666666667
3.5145	66.6666666667
3.515	66.6666666667
3.5155	66.6666666667
3.516	66.6666666667
3.5165	66.6666666667
3.517	66.6666666667
3.5175	66.6666666667
3.518	66.6666666667
3.5185	66.6666666667
3.519	66.6666666667
3.5195	66.6666666667
3.52	66.6666666667
3.5205	66.6666666667
3.521	66.6666666667
3.5215	66.6666666667
3.522	66.6666666667
3.5225	66.6666666667
3.523	66.6666666667
3.5235	66.6666666667
3.524	66.6666666667
3.5245	66.6666666667
3.525	66.6666666667
3.5255	66.6666666667
3.526	66.6666666667
3.5265	66.6666666667
3.527	66.6666666667
3.5275	66.6666666667
3.528	66.6666666667
3.5285	66.6666666667
3.529	66.6666666667
3.5295	66.6666666667
3.53	66.6666666667
3.5305	66.6666666667
3.531	66.6666666667
3.5315	66.6666666667
3.532	66.6666666667
3.5325	66.6666666667
3.533	66.6666666667
3.5335	66.6666666667
3.534	66.6666666667
3.5345	66.6666666667
3.535	66.6666666667
3.5355	66.6666666667
3.536	66.6666666667
3.5365	66.6666666667
3.537	66.6666666667
3.5375	66.6666666667
3.538	66.6666666667
3.5385	66.6666666667
3.539	66.6666666667
3.5395	66.6666666667
3.54	66.6666666667
3.5405	66.6666666667
3.541	66.6666666667
3.5415	66.6666666667
3.542	66.6666666667
3.5425	66.6666666667
3.543	66.6666666667
3.5435	66.6666666667
3.544	66.6666666667
3.5445	66.6666666667
3.545	66.6666666667
3.5455	66.6666666667
3.546	66.6666666667
3.5465	66.6666666667
3.547	66.6666666667
3.5475	66.6666666667
3.548	66.6666666667
3.5485	66.6666666667
3.549	66.6666666667
3.5495	66.6666666667
3.55	66.6666666667
3.5505	66.6666666667
3.551	66.6666666667
3.5515	66.6666666667
3.552	66.6666666667
3.5525	66.6666666667
3.553	66.6666666667
3.5535	66.6666666667
3.554	66.6666666667
3.5545	66.6666666667
3.555	66.6666666667
3.5555	66.6666666667
3.556	66.6666666667
3.5565	66.6666666667
3.557	66.6666666667
3.5575	66.6666666667
3.558	66.6666666667
3.5585	66.6666666667
3.559	66.6666666667
3.5595	66.6666666667
3.56	66.6666666667
3.5605	66.6666666667
3.561	66.6666666667
3.5615	66.6666666667
3.562	66.6666666667
3.5625	66.6666666667
3.563	66.6666666667
3.5635	66.6666666667
3.564	66.6666666667
3.5645	66.6666666667
3.565	66.6666666667
3.5655	66.6666666667
3.566	66.6666666667
3.5665	66.6666666667
3.567	66.6666666667
3.5675	66.6666666667
3.568	66.6666666667
3.5685	66.6666666667
3.569	66.6666666667
3.5695	66.6666666667
3.57	66.6666666667
3.5705	66.6666666667
3.571	66.6666666667
3.5715	66.6666666667
3.572	66.6666666667
3.5725	66.6666666667
3.573	66.6666666667
3.5735	66.6666666667
3.574	66.6666666667
3.5745	66.6666666667
3.575	66.6666666667
3.5755	66.6666666667
3.576	66.6666666667
3.5765	66.6666666667
3.577	66.6666666667
3.5775	66.6666666667
3.578	66.6666666667
3.5785	66.6666666667
3.579	66.6666666667
3.5795	66.6666666667
3.58	66.6666666667
3.5805	66.6666666667
3.581	66.6666666667
3.5815	66.6666666667
3.582	66.6666666667
3.5825	66.6666666667
3.583	66.6666666667
3.5835	66.6666666667
3.584	66.6666666667
3.5845	66.6666666667
3.585	66.6666666667
3.5855	66.6666666667
3.586	66.6666666667
3.5865	66.6666666667
3.587	66.6666666667
3.5875	66.6666666667
3.588	66.6666666667
3.5885	66.6666666667
3.589	66.6666666667
3.5895	66.6666666667
3.59	66.6666666667
3.5905	66.6666666667
3.591	66.6666666667
3.5915	66.6666666667
3.592	66.6666666667
3.5925	66.6666666667
3.593	66.6666666667
3.5935	66.6666666667
3.594	66.6666666667
3.5945	66.6666666667
3.595	66.6666666667
3.5955	66.6666666667
3.596	66.6666666667
3.5965	66.6666666667
3.597	66.6666666667
3.5975	66.6666666667
3.598	66.6666666667
3.5985	66.6666666667
3.599	66.6666666667
3.5995	66.6666666667
3.6	66.6666666667
3.6005	66.6666666667
3.601	66.6666666667
3.6015	66.6666666667
3.602	66.6666666667
3.6025	66.6666666667
3.603	66.6666666667
3.6035	66.6666666667
3.604	66.6666666667
3.6045	66.6666666667
3.605	66.6666666667
3.6055	66.6666666667
3.606	66.6666666667
3.6065	66.6666666667
3.607	66.6666666667
3.6075	66.6666666667
3.608	66.6666666667
3.6085	66.6666666667
3.609	66.6666666667
3.6095	66.6666666667
3.61	66.6666666667
3.6105	66.6666666667
3.611	66.6666666667
3.6115	66.6666666667
3.612	66.6666666667
3.6125	66.6666666667
3.613	66.6666666667
3.6135	66.6666666667
3.614	66.6666666667
3.6145	66.6666666667
3.615	66.6666666667
3.6155	66.6666666667
3.616	66.6666666667
3.6165	66.6666666667
3.617	66.6666666667
3.6175	66.6666666667
3.618	66.6666666667
3.6185	66.6666666667
3.619	66.6666666667
3.6195	66.6666666667
3.62	66.6666666667
3.6205	66.6666666667
3.621	66.6666666667
3.6215	66.6666666667
3.622	66.6666666667
3.6225	66.6666666667
3.623	66.6666666667
3.6235	66.6666666667
3.624	66.6666666667
3.6245	66.6666666667
3.625	66.6666666667
3.6255	66.6666666667
3.626	66.6666666667
3.6265	66.6666666667
3.627	66.6666666667
3.6275	66.6666666667
3.628	66.6666666667
3.6285	66.6666666667
3.629	66.6666666667
3.6295	66.6666666667
3.63	66.6666666667
3.6305	66.6666666667
3.631	66.6666666667
3.6315	66.6666666667
3.632	66.6666666667
3.6325	66.6666666667
3.633	66.6666666667
3.6335	66.6666666667
3.634	66.6666666667
3.6345	66.6666666667
3.635	66.6666666667
3.6355	66.6666666667
3.636	66.6666666667
3.6365	66.6666666667
3.637	66.6666666667
3.6375	66.6666666667
3.638	66.6666666667
3.6385	66.6666666667
3.639	66.6666666667
3.6395	66.6666666667
3.64	66.6666666667
3.6405	66.6666666667
3.641	66.6666666667
3.6415	66.6666666667
3.642	66.6666666667
3.6425	66.6666666667
3.643	66.6666666667
3.6435	66.6666666667
3.644	66.6666666667
3.6445	66.6666666667
3.645	66.6666666667
3.6455	66.6666666667
3.646	66.6666666667
3.6465	66.6666666667
3.647	66.6666666667
3.6475	66.6666666667
3.648	66.6666666667
3.6485	66.6666666667
3.649	66.6666666667
3.6495	66.6666666667
3.65	66.6666666667
3.6505	66.6666666667
3.651	66.6666666667
3.6515	66.6666666667
3.652	66.6666666667
3.6525	66.6666666667
3.653	66.6666666667
3.6535	66.6666666667
3.654	66.6666666667
3.6545	66.6666666667
3.655	66.6666666667
3.6555	66.6666666667
3.656	66.6666666667
3.6565	66.6666666667
3.657	66.6666666667
3.6575	66.6666666667
3.658	66.6666666667
3.6585	66.6666666667
3.659	66.6666666667
3.6595	66.6666666667
3.66	66.6666666667
3.6605	66.6666666667
3.661	66.6666666667
3.6615	66.6666666667
3.662	66.6666666667
3.6625	66.6666666667
3.663	66.6666666667
3.6635	66.6666666667
3.664	66.6666666667
3.6645	66.6666666667
3.665	66.6666666667
3.6655	66.6666666667
3.666	66.6666666667
3.6665	66.6666666667
3.667	66.6666666667
3.6675	66.6666666667
3.668	66.6666666667
3.6685	66.6666666667
3.669	66.6666666667
3.6695	66.6666666667
3.67	66.6666666667
3.6705	66.6666666667
3.671	66.6666666667
3.6715	66.6666666667
3.672	66.6666666667
3.6725	66.6666666667
3.673	66.6666666667
3.6735	66.6666666667
3.674	66.6666666667
3.6745	66.6666666667
3.675	66.6666666667
3.6755	66.6666666667
3.676	66.6666666667
3.6765	66.6666666667
3.677	66.6666666667
3.6775	66.6666666667
3.678	66.6666666667
3.6785	66.6666666667
3.679	66.6666666667
3.6795	66.6666666667
3.68	66.6666666667
3.6805	66.6666666667
3.681	66.6666666667
3.6815	66.6666666667
3.682	66.6666666667
3.6825	66.6666666667
3.683	66.6666666667
3.6835	66.6666666667
3.684	66.6666666667
3.6845	66.6666666667
3.685	66.6666666667
3.6855	66.6666666667
3.686	66.6666666667
3.6865	66.6666666667
3.687	66.6666666667
3.6875	66.6666666667
3.688	66.6666666667
3.6885	66.6666666667
3.689	66.6666666667
3.6895	66.6666666667
3.69	66.6666666667
3.6905	66.6666666667
3.691	66.6666666667
3.6915	66.6666666667
3.692	66.6666666667
3.6925	66.6666666667
3.693	66.6666666667
3.6935	66.6666666667
3.694	66.6666666667
3.6945	66.6666666667
3.695	66.6666666667
3.6955	66.6666666667
3.696	66.6666666667
3.6965	66.6666666667
3.697	66.6666666667
3.6975	66.6666666667
3.698	66.6666666667
3.6985	66.6666666667
3.699	66.6666666667
3.6995	66.6666666667
3.7	66.6666666667
3.7005	66.6666666667
3.701	66.6666666667
3.7015	66.6666666667
3.702	66.6666666667
3.7025	66.6666666667
3.703	66.6666666667
3.7035	66.6666666667
3.704	66.6666666667
3.7045	66.6666666667
3.705	66.6666666667
3.7055	66.6666666667
3.706	66.6666666667
3.7065	66.6666666667
3.707	66.6666666667
3.7075	66.6666666667
3.708	66.6666666667
3.7085	66.6666666667
3.709	66.6666666667
3.7095	66.6666666667
3.71	66.6666666667
3.7105	100.0
3.711	100.0
3.7115	100.0
3.712	100.0
3.7125	100.0
3.713	100.0
3.7135	100.0
3.714	100.0
3.7145	100.0
3.715	100.0
3.7155	100.0
3.716	100.0
3.7165	100.0
3.717	100.0
3.7175	100.0
3.718	100.0
3.7185	100.0
3.719	100.0
3.7195	100.0
3.72	100.0
3.7205	100.0
3.721	100.0
3.7215	100.0
3.722	100.0
3.7225	100.0
3.723	100.0
3.7235	100.0
3.724	100.0
3.7245	100.0
3.725	100.0
3.7255	100.0
3.726	100.0
3.7265	100.0
3.727	100.0
3.7275	100.0
3.728	100.0
3.7285	100.0
3.729	100.0
3.7295	100.0
3.73	100.0
3.7305	100.0
3.731	100.0
3.7315	100.0
3.732	100.0
3.7325	100.0
3.733	100.0
3.7335	100.0
3.734	100.0
3.7345	100.0
3.735	100.0
3.7355	100.0
3.736	100.0
3.7365	100.0
3.737	100.0
3.7375	100.0
3.738	100.0
3.7385	100.0
3.739	100.0
3.7395	100.0
3.74	100.0
3.7405	100.0
3.741	100.0
3.7415	100.0
3.742	100.0
3.7425	100.0
3.743	100.0
3.7435	100.0
3.744	100.0
3.7445	100.0
3.745	100.0
3.7455	100.0
3.746	100.0
3.7465	100.0
3.747	100.0
3.7475	100.0
3.748	100.0
3.7485	100.0
3.749	100.0
3.7495	100.0
3.75	100.0
3.7505	100.0
3.751	100.0
3.7515	100.0
3.752	100.0
3.7525	100.0
3.753	100.0
3.7535	100.0
3.754	100.0
3.7545	100.0
3.755	100.0
3.7555	100.0
3.756	100.0
3.7565	100.0
3.757	100.0
3.7575	100.0
3.758	100.0
3.7585	100.0
3.759	100.0
3.7595	100.0
3.76	100.0
3.7605	100.0
3.761	100.0
3.7615	100.0
3.762	100.0
3.7625	100.0
3.763	100.0
3.7635	100.0
3.764	100.0
3.7645	100.0
3.765	100.0
3.7655	100.0
3.766	100.0
3.7665	100.0
3.767	100.0
3.7675	100.0
3.768	100.0
3.7685	100.0
3.769	100.0
3.7695	100.0
3.77	100.0
3.7705	100.0
3.771	100.0
3.7715	100.0
3.772	100.0
3.7725	100.0
3.773	100.0
3.7735	100.0
3.774	100.0
3.7745	100.0
3.775	100.0
3.7755	100.0
3.776	100.0
3.7765	100.0
3.777	100.0
3.7775	100.0
3.778	100.0
3.7785	100.0
3.779	100.0
3.7795	100.0
3.78	100.0
3.7805	100.0
3.781	100.0
3.7815	100.0
3.782	100.0
3.7825	100.0
3.783	100.0
3.7835	100.0
3.784	100.0
3.7845	100.0
3.785	100.0
3.7855	100.0
3.786	100.0
3.7865	100.0
3.787	100.0
3.7875	100.0
3.788	100.0
3.7885	100.0
3.789	100.0
3.7895	100.0
3.79	100.0
3.7905	100.0
3.791	100.0
3.7915	100.0
3.792	100.0
3.7925	100.0
3.793	100.0
3.7935	100.0
3.794	100.0
3.7945	100.0
3.795	100.0
3.7955	100.0
3.796	100.0
3.7965	100.0
3.797	100.0
3.7975	100.0
3.798	100.0
3.7985	100.0
3.799	100.0
3.7995	100.0
3.8	100.0
3.8005	100.0
3.801	100.0
3.8015	100.0
3.802	100.0
3.8025	100.0
3.803	100.0
3.8035	100.0
3.804	100.0
3.8045	100.0
3.805	100.0
3.8055	100.0
3.806	100.0
3.8065	100.0
3.807	100.0
3.8075	100.0
3.808	100.0
3.8085	100.0
3.809	100.0
3.8095	100.0
3.81	100.0
3.8105	100.0
3.811	100.0
3.8115	100.0
3.812	100.0
3.8125	100.0
3.813	100.0
3.8135	100.0
3.814	100.0
3.8145	100.0
3.815	100.0
3.8155	100.0
3.816	100.0
3.8165	100.0
3.817	100.0
3.8175	100.0
3.818	100.0
3.8185	100.0
3.819	100.0
3.8195	100.0
3.82	100.0
3.8205	100.0
3.821	100.0
3.8215	100.0
3.822	100.0
3.8225	100.0
3.823	100.0
3.8235	100.0
3.824	100.0
3.8245	100.0
3.825	100.0
3.8255	100.0
3.826	100.0
3.8265	100.0
3.827	100.0
3.8275	100.0
3.828	100.0
3.8285	100.0
3.829	100.0
3.8295	100.0
3.83	100.0
3.8305	100.0
3.831	100.0
3.8315	100.0
3.832	100.0
3.8325	100.0
3.833	100.0
3.8335	100.0
3.834	100.0
3.8345	100.0
3.835	100.0
3.8355	100.0
3.836	100.0
3.8365	100.0
3.837	100.0
3.8375	100.0
3.838	100.0
3.8385	100.0
3.839	100.0
3.8395	100.0
3.84	100.0
3.8405	100.0
3.841	100.0
3.8415	100.0
3.842	100.0
3.8425	100.0
3.843	100.0
3.8435	100.0
3.844	100.0
3.8445	100.0
3.845	100.0
3.8455	100.0
3.846	100.0
3.8465	100.0
3.847	100.0
3.8475	100.0
3.848	100.0
3.8485	100.0
3.849	100.0
3.8495	100.0
3.85	100.0
3.8505	100.0
3.851	100.0
3.8515	100.0
3.852	100.0
3.8525	100.0
3.853	100.0
3.8535	100.0
3.854	100.0
3.8545	100.0
3.855	100.0
3.8555	100.0
3.856	100.0
3.8565	100.0
3.857	100.0
3.8575	100.0
3.858	100.0
3.8585	100.0
3.859	100.0
3.8595	100.0
3.86	100.0
3.8605	100.0
3.861	100.0
3.8615	100.0
3.862	100.0
3.8625	100.0
3.863	100.0
3.8635	100.0
3.864	100.0
3.8645	100.0
3.865	100.0
3.8655	100.0
3.866	100.0
3.8665	100.0
3.867	100.0
3.8675	100.0
3.868	100.0
3.8685	100.0
3.869	100.0
3.8695	100.0
3.87	100.0
3.8705	100.0
3.871	100.0
3.8715	100.0
3.872	100.0
3.8725	100.0
3.873	100.0
3.8735	100.0
3.874	100.0
3.8745	100.0
3.875	100.0
3.8755	100.0
3.876	100.0
3.8765	100.0
3.877	100.0
3.8775	100.0
3.878	100.0
3.8785	100.0
3.879	100.0
3.8795	100.0
3.88	100.0
3.8805	100.0
3.881	100.0
3.8815	100.0
3.882	100.0
3.8825	100.0
3.883	100.0
3.8835	100.0
3.884	100.0
3.8845	100.0
3.885	100.0
3.8855	100.0
3.886	100.0
3.8865	100.0
3.887	100.0
3.8875	100.0
3.888	100.0
3.8885	100.0
3.889	100.0
3.8895	100.0
3.89	100.0
3.8905	100.0
3.891	100.0
3.8915	100.0
3.892	100.0
3.8925	100.0
3.893	100.0
3.8935	100.0
3.894	100.0
3.8945	100.0
3.895	100.0
3.8955	100.0
3.896	100.0
3.8965	100.0
3.897	100.0
3.8975	100.0
3.898	100.0
3.8985	100.0
3.899	100.0
3.8995	100.0
3.9	100.0
3.9005	100.0
3.901	100.0
3.9015	100.0
3.902	100.0
3.9025	100.0
3.903	100.0
3.9035	100.0
3.904	100.0
3.9045	100.0
3.905	100.0
3.9055	100.0
3.906	100.0
3.9065	100.0
3.907	100.0
3.9075	100.0
3.908	100.0
3.9085	100.0
3.909	100.0
3.9095	100.0
3.91	100.0
3.9105	100.0
3.911	100.0
3.9115	100.0
3.912	100.0
3.9125	100.0
3.913	100.0
3.9135	100.0
3.914	100.0
3.9145	100.0
3.915	100.0
3.9155	100.0
3.916	100.0
3.9165	100.0
3.917	100.0
3.9175	100.0
3.918	100.0
3.9185	100.0
3.919	100.0
3.9195	100.0
3.92	100.0
3.9205	100.0
3.921	100.0
3.9215	100.0
3.922	100.0
3.9225	100.0
3.923	100.0
3.9235	100.0
3.924	100.0
3.9245	100.0
3.925	100.0
3.9255	100.0
3.926	100.0
3.9265	100.0
3.927	100.0
3.9275	100.0
3.928	100.0
3.9285	100.0
3.929	100.0
3.9295	100.0
3.93	100.0
3.9305	100.0
3.931	100.0
3.9315	100.0
3.932	100.0
3.9325	100.0
3.933	100.0
3.9335	100.0
3.934	100.0
3.9345	100.0
3.935	100.0
3.9355	100.0
3.936	100.0
3.9365	100.0
3.937	100.0
3.9375	100.0
3.938	100.0
3.9385	100.0
3.939	100.0
3.9395	100.0
3.94	100.0
3.9405	100.0
3.941	100.0
3.9415	100.0
3.942	100.0
3.9425	100.0
3.943	100.0
3.9435	100.0
3.944	100.0
3.9445	100.0
3.945	100.0
3.9455	100.0
3.946	100.0
3.9465	100.0
3.947	100.0
3.9475	100.0
3.948	100.0
3.9485	100.0
3.949	100.0
3.9495	100.0
3.95	100.0
3.9505	100.0
3.951	100.0
3.9515	100.0
3.952	100.0
3.9525	100.0
3.953	100.0
3.9535	100.0
3.954	100.0
3.9545	100.0
3.955	100.0
3.9555	100.0
3.956	100.0
3.9565	100.0
3.957	100.0
3.9575	100.0
3.958	100.0
3.9585	100.0
3.959	100.0
3.9595	100.0
3.96	100.0
3.9605	100.0
3.961	100.0
3.9615	100.0
3.962	100.0
3.9625	100.0
3.963	100.0
3.9635	100.0
3.964	100.0
3.9645	100.0
3.965	100.0
3.9655	100.0
3.966	100.0
3.9665	100.0
3.967	100.0
3.9675	100.0
3.968	100.0
3.9685	100.0
3.969	100.0
3.9695	100.0
3.97	100.0
3.9705	100.0
3.971	100.0
3.9715	100.0
3.972	100.0
3.9725	100.0
3.973	100.0
3.9735	100.0
3.974	100.0
3.9745	100.0
3.975	100.0
3.9755	100.0
3.976	100.0
3.9765	100.0
3.977	100.0
3.9775	100.0
3.978	100.0
3.9785	100.0
3.979	100.0
3.9795	100.0
3.98	100.0
3.9805	100.0
3.981	100.0
3.9815	100.0
3.982	100.0
3.9825	100.0
3.983	100.0
3.9835	100.0
3.984	100.0
3.9845	100.0
3.985	100.0
3.9855	100.0
3.986	100.0
3.9865	100.0
3.987	100.0
3.9875	100.0
3.988	100.0
3.9885	100.0
3.989	100.0
3.9895	100.0
3.99	100.0
3.9905	100.0
3.991	100.0
3.9915	100.0
3.992	100.0
3.9925	100.0
3.993	100.0
3.9935	100.0
3.994	100.0
3.9945	100.0
3.995	100.0
3.9955	100.0
3.996	100.0
3.9965	100.0
3.997	100.0
3.9975	100.0
3.998	100.0
3.9985	100.0
3.999	100.0
3.9995	100.0
4.0	100.0
4.0005	100.0
4.001	100.0
4.0015	100.0
4.002	100.0
4.0025	100.0
4.003	100.0
4.0035	100.0
4.004	100.0
4.0045	100.0
4.005	100.0
4.0055	100.0
4.006	100.0
4.0065	100.0
4.007	100.0
4.0075	100.0
4.008	100.0
4.0085	100.0
4.009	100.0
4.0095	100.0
4.01	100.0
4.0105	100.0
4.011	100.0
4.0115	100.0
4.012	100.0
4.0125	100.0
4.013	100.0
4.0135	100.0
4.014	100.0
4.0145	100.0
4.015	100.0
4.0155	100.0
4.016	100.0
4.0165	100.0
4.017	100.0
4.0175	100.0
4.018	100.0
4.0185	100.0
4.019	100.0
4.0195	100.0
4.02	100.0
4.0205	100.0
4.021	100.0
4.0215	100.0
4.022	100.0
4.0225	100.0
4.023	100.0
4.0235	100.0
4.024	100.0
4.0245	100.0
4.025	100.0
4.0255	100.0
4.026	100.0
4.0265	100.0
4.027	100.0
4.0275	100.0
4.028	100.0
4.0285	100.0
4.029	100.0
4.0295	100.0
4.03	100.0
4.0305	100.0
4.031	100.0
4.0315	100.0
4.032	100.0
4.0325	100.0
4.033	100.0
4.0335	100.0
4.034	100.0
4.0345	100.0
4.035	100.0
4.0355	100.0
4.036	100.0
4.0365	100.0
4.037	100.0
4.0375	100.0
4.038	100.0
4.0385	100.0
4.039	100.0
4.0395	100.0
4.04	100.0
4.0405	100.0
4.041	100.0
4.0415	100.0
4.042	100.0
4.0425	100.0
4.043	100.0
4.0435	100.0
4.044	100.0
4.0445	100.0
4.045	100.0
4.0455	100.0
4.046	100.0
4.0465	100.0
4.047	100.0
4.0475	100.0
4.048	100.0
4.0485	100.0
4.049	100.0
4.0495	100.0
4.05	100.0
4.0505	100.0
4.051	100.0
4.0515	100.0
4.052	100.0
4.0525	100.0
4.053	100.0
4.0535	100.0
4.054	100.0
4.0545	100.0
4.055	100.0
4.0555	100.0
4.056	100.0
4.0565	100.0
4.057	100.0
4.0575	100.0
4.058	100.0
4.0585	100.0
4.059	100.0
4.0595	100.0
4.06	100.0
4.0605	100.0
4.061	100.0
4.0615	100.0
4.062	100.0
4.0625	100.0
4.063	100.0
4.0635	100.0
4.064	100.0
4.0645	100.0
4.065	100.0
4.0655	100.0
4.066	100.0
4.0665	100.0
4.067	100.0
4.0675	100.0
4.068	100.0
4.0685	100.0
4.069	100.0
4.0695	100.0
4.07	100.0
4.0705	100.0
4.071	100.0
4.0715	100.0
4.072	100.0
4.0725	100.0
4.073	100.0
4.0735	100.0
4.074	100.0
4.0745	100.0
4.075	100.0
4.0755	100.0
4.076	100.0
4.0765	100.0
4.077	100.0
4.0775	100.0
4.078	100.0
4.0785	100.0
4.079	100.0
